# schema	ordinal	sha	kind	commit_date	pr	merge_resolution	ee_boundary	disposition	status	subject	notes
# base	1.5.0	64fde60c0c51cd6d5abea8a5fd1e8c84d21740ae
# target	1.6.0	7996817374bd5003728f1babfc9c639858a4506c
# invariant	every commit in 1.5.0..1.6.0 appears exactly once; no pending disposition at completion
74	cffbe90695b0ce45216eea06152ce9f7c47ea76e	commit	2026-07-23T12:42:24+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(llm): logs latency — auto-bundle in fetch_logs, standard_diagnostic_grep, resource_search parser + fallback fixes	-
77	dcf37b32db0bb386342a091b071384743f307a19	commit	2026-07-23T20:31:37+05:30	34776	not-applicable	oss-paths-only	pending	pending	priority update popver on hover (#34776)	-
78	dff4042d0e6fc3bc6077aa0991ae5422f6279a48	commit	2026-07-23T21:04:39+05:30	34326	not-applicable	oss-paths-only	pending	pending	webhook subject mapping (#34326)	-
81	aeb0413c08f4ac6d2b1231857d61339d3fda0124	commit	2026-07-23T14:02:37+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(notifications): add channel watch registry for Nubi channel awareness	-
88	608e5d7d72b91ea2f57826f1607adb71ef385d2b	commit	2026-07-23T21:28:59+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(llm): K8s-native orchestrator + per-request mode signal	-
90	608bb0cabca1caad0ed82e1edae9d09406fe356c	commit	2026-07-24T13:49:16+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(ui): watched-first channels panel with add-channels picker	-
97	a8f34002f813a0a442a76fd67b8a4185b0231199	commit	2026-07-24T16:12:07+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(notifications): retain conversation from watched channels	-
100	75bc458cd30aa9ae3b057eaaa8d1d423e2b5f4ee	commit	2026-07-24T15:56:08+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(llm-server): surface knowledge-base runbooks in event analysis with credited, linked context references	-
101	b38017f721a72bbb657fc4c9d21c5b8a61d481a9	commit	2026-07-24T16:41:24+05:30	-	not-applicable	oss-paths-only	pending	pending	fix: pagination on tool details	-
102	642596281a46fdf77de0b3433d67e3c52c4964e0	commit	2026-07-24T16:57:51+05:30	34814	not-applicable	oss-paths-only	pending	pending	perf(knowledge-graph): cache filter options, parallelize GetFilterOptions, fix GetFilterValues seq scan (#34814)	-
103	98fd4dcb9de6361e4c856e6c36551878a0042873	commit	2026-07-24T17:30:30+05:30	34829	not-applicable	oss-paths-only	pending	pending	fix(nb-34314): apply default log filters immediately + fix provider/raw-query gaps (#34829)	-
110	d6a05f2105ebcc2cd1c65e26675a542ea516b158	commit	2026-07-24T18:30:12+05:30	34803	not-applicable	oss-paths-only	pending	pending	Merge pull request #34803 from nudgebee/feat/kg-node-type-specific-type-filter	-
115	697a8b03f4b84958a6891743029722511a69af11	commit	2026-07-24T23:06:30+05:30	34852	not-applicable	oss-paths-only	pending	pending	feat(nb-34851): disambiguate Knowledge Graph Node filter rows by cluster and specific type (#34852)	-
120	a3be3ad0d79476891bcc03a145115132f0c73aa2	commit	2026-07-25T10:03:57+05:30	34862	not-applicable	oss-paths-only	pending	pending	fix(nb-34851): extend identity-node disambiguation to UserGroup nodes (#34862)	-
122	646440f9d9b08ac59dbe42e7e37d2aebaf52b769	commit	2026-07-25T12:22:39+05:30	34873	not-applicable	oss-paths-only	pending	pending	fix(nb-34872): scope KG filter options by specific_type (#34873)	-
123	25689ef0d1b73173b3dbaa7d6e99fd274be43921	commit	2026-07-24T19:52:08+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(llm): stop k8s_orchestrator_native dropping evidence when a follow-up tool call is blocked	-
126	31b5a01f98b5c8dd64a9112822220c4f5fec1b77	commit	2026-07-26T00:40:29+05:30	34871	not-applicable	oss-paths-only	pending	pending	fix(knowledge-graph): version the filter-options cache to reject stale payload shapes (#34871)	-
130	daf51ea4dbc90933e9ac68c4f3a36bd1072e234b	commit	2026-07-26T10:54:51+05:30	34879	not-applicable	oss-paths-only	pending	pending	fix(nb-34874): resolve traces-reported pod names to their owning workload (#34879)	-
139	6807cbbe47b68040c522fb5e1239ae71bfd0785f	commit	2026-07-26T14:57:13+05:30	34241	not-applicable	oss-paths-only	pending	pending	feat(llm-server): remediation panel with runnable commands on the event page (#34241)	-
140	5246f487e38ddc0b9b8a8817dd121a7f42d37ae5	commit	2026-07-26T15:37:22+05:30	34899	not-applicable	oss-paths-only	pending	pending	fix(nb-34880): guard trace type classifier against outbound spans (#34899)	-
141	ff01f0e8a462ca5ad6a9d1003190eb8e1f9c1d79	commit	2026-07-26T16:15:02+05:30	34860	not-applicable	oss-paths-only	pending	pending	feat(llm-server): attach the knowledge-search tool to orchestrator agents (#34860)	-
142	d72268f187a1c0673f6eb84de41f061079e3b974	commit	2026-07-26T16:32:06+05:30	34755	not-applicable	oss-paths-only	pending	pending	feat(gateway): identity-scope the inferred prefix fingerprint (#34755)	-
147	2825353c09fcc61f424da19fbb323af09ade6507	commit	2026-07-26T19:22:03+05:30	34907	not-applicable	oss-paths-only	pending	pending	fix(nb-34880): populate specific_type for trace-derived service-map nodes (#34907)	-
148	c6ae28725d0350a6a2b1f4770086d921afd55ca7	commit	2026-07-26T20:07:33+05:30	34859	not-applicable	touches-ee-path	pending	pending	feat(llm): AWS Bedrock support on the gateway (generic endpoint, IRSA, tenant BYO) (#34859)	-
149	126226818c3a8dd2d207b4735c056eee9fb3da70	commit	2026-07-26T20:24:02+05:30	34901	not-applicable	oss-paths-only	pending	pending	fix(llm-server): only offer remediation the operator can actually carry out (#34901)	-
152	0a174f135371f2194ac8dee60fb96441949d07f1	commit	2026-07-26T22:19:08+05:30	34909	not-applicable	touches-ee-path	pending	pending	feat(llm): add OpenAI-compatible api-key providers to the gateway generic endpoint (#34909)	-
159	7f28e8a74d7771d4b60f8f6c8076e540e6749ed8	commit	2026-07-27T09:34:43+05:30	34917	not-applicable	touches-ee-path	pending	pending	feat(llm): add self-hosted OpenAI-compatible providers (Ollama/vLLM/SGL) (#34917)	-
162	0b4836d47634823ebcc179f9ec5c6f931d39cc0f	commit	2026-07-27T09:52:28+05:30	34831	not-applicable	oss-paths-only	pending	pending	feat(llm): ground Nubi's answers in watched-channel conversation (#34831)	-
165	0b95dc8d27f2e69b40e23af335ee487f47e333bf	commit	2026-07-27T10:17:26+05:30	34910	not-applicable	oss-paths-only	pending	pending	refactor(app): automated React/Next.js best-practice pass (#34910)	-
166	058ab39fb956c2edbcb15a97a46120307033f967	commit	2026-07-27T10:18:45+05:30	34744	not-applicable	oss-paths-only	pending	pending	fix(llm): create follow-up messages with WAITING status, not IN_PROGRESS (#34744)	-
171	476c1a5a6be2f14e653207ffba5c46dd441956a6	commit	2026-07-27T10:10:37+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(ui): surface failed and pending PR outcomes instead of an empty cell	-
180	fafb313365f5cbaacc726d9c5949ed752551bcd1	commit	2026-07-27T13:23:47+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(nb-34943): stop auto optimize tasks wedging in Scheduled	-
185	49680322f9c32c4608d852d4f028194aa06df0e7	commit	2026-07-27T08:41:51Z	-	not-applicable	touches-ee-path	pending	pending	docs(llm-gateway): document config model + llm-server alignment	-
189	7043238a7ea4b38643d2fae4294fdadabd3d57f2	commit	2026-07-27T14:32:16+05:30	-	not-applicable	oss-paths-only	pending	pending	ci(nb-34961): fix false QA test-deletion alerts on dev E2E workflow	-
190	bfed77d376a6807a534d3239e915e0a52ac52fa0	commit	2026-07-27T14:32:58+05:30	-	not-applicable	oss-paths-only	pending	pending	perf(nb-34857): index-friendly firing-analysis count + cloud_resourses node index	-
193	85b3d61658d7e6336e1d5498a137a1e97a4511ce	commit	2026-07-27T14:51:08+05:30	34960	not-applicable	oss-paths-only	pending	pending	Merge pull request #34960 from nudgebee/fix/34956-ask-ai-account-navigation	-
199	e8626fb61fdd982fb4db4ae7655116f44f616e01	commit	2026-07-27T10:12:27Z	-	not-applicable	oss-paths-only	pending	pending	style(ui): match remediation panel title to investigation section headings	-
204	e69b4b72e992f17ffea04ea8c6472b20bd0ad9b8	commit	2026-07-27T16:13:20+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(nb-34979): cap filter fan-out and stop it running after the caller has gone	-
210	5ce5b2de1ab87ec336c4276535af93f3d5041500	commit	2026-07-27T17:36:17+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(migrations): add missing model pricing — Gemini 3.x + Claude Opus 5	-
216	f1a67c40d41ad60d54ce88f8d3a7039c3e842436	commit	2026-07-27T18:59:46+05:30	34916	not-applicable	touches-ee-path	pending	pending	feat(gateway): tier aliases (nb-fast/cheap/smart) + Tier-mappings admin UI (#34916)	-
219	c92368819e78fb3cc2bf6e81c8059dbc53e43f29	commit	2026-07-27T20:15:48+05:30	-	not-applicable	touches-ee-path	pending	pending	feat(gateway): GATEWAY_TIERS_ENABLED kill-switch (default true)	-
220	8e1c160572827cc74ffbdb2085d4aa2d31f70a93	commit	2026-07-27T20:46:27+05:30	34920	not-applicable	touches-ee-path	pending	pending	feat(llm): add Azure OpenAI support on the gateway (generic endpoint, tenant BYO) (#34920)	-
232	29cfd66ca09aec62cc84ba799c7e35c4a8f7c294	commit	2026-07-28T07:42:06+05:30	-	not-applicable	oss-paths-only	pending	pending	security(qdrant): bump v1.18.2 -> v1.18.3 (forward-port OSS #620 partial)	-
233	7188807a653dc4561e9d492b1a975e45c13f86fa	commit	2026-07-28T08:24:52+05:30	-	not-applicable	oss-paths-only	pending	pending	security(deps): drive fixable CVEs to zero on first-party images (forward-port OSS #630)	-
234	75622c035e1db925a1bbc13f892e8631863b0e6d	commit	2026-07-28T08:24:52+05:30	-	not-applicable	oss-paths-only	pending	pending	security(temporal): chart 1.5.0 -> 1.6.0 + disable admintools + non-hook schema Job (forward-port OSS #620/#629)	-
239	db553fe48fd85322b566e19143a4ebe66bc2a3ca	commit	2026-07-28T04:55:55Z	-	not-applicable	oss-paths-only	pending	pending	perf(api-server): add missing index on user_roles(tenant_id, user_id)	-
242	4c7cea4ff77a9a369db7f4c80cd792b23b4f8ba1	commit	2026-07-28T10:57:42+05:30	-	not-applicable	oss-paths-only	pending	pending	chore(deps): bump gcp logging/cloudtasks, aws kms/rds and validator in cloud-collector	-
243	ed65a65ac431f4dd63f27b47d4af91d6c94ac5df	commit	2026-07-28T10:57:42+05:30	-	not-applicable	oss-paths-only	pending	pending	chore(deps): bump gocache, aws pricing and html-to-markdown in api-server	-
247	70ea68ad1a273c77417ab6b2310c4366568a2ede	commit	2026-07-28T11:14:50+05:30	35056	not-applicable	oss-paths-only	pending	pending	chore(deps): group dependabot minor and patch updates per module (#35056)	-
261	ed281a4421af6c76d2f2bfca69380bccae27a455	commit	2026-07-28T13:07:33+05:30	35083	not-applicable	oss-paths-only	pending	pending	fix(deps): use renamed go-rabbitmq base reconnect interval option (#35083)	-
262	55b84c644fee98d7fad0e6f29d95a2dde98438fa	commit	2026-07-28T13:07:42+05:30	34990	not-applicable	oss-paths-only	pending	pending	perf(nb-34989): client-side KG filter cascade + columnar v2 payload (#34990)	-
263	20bc055ecf3809c9dc1ce149cf0ab5af6f3264fc	commit	2026-07-28T13:26:22+05:30	35072	not-applicable	oss-paths-only	pending	pending	chore(deps): bump kubernetes from 26.1.0 to 36.0.3 in /ml-k8s-server (#35072)	-
268	ddf226d702609d352431e3f0f5e346e1d97c382d	commit	2026-07-28T14:39:08+05:30	35068	not-applicable	oss-paths-only	pending	pending	chore(deps): bump the minor-and-patch group across 1 directory with 14 updates (#35068)	-
269	845ecace99fa6d9da4c9d8add939f38c62c82c06	commit	2026-07-28T15:08:36+05:30	35081	not-applicable	oss-paths-only	pending	pending	chore(deps): split react-icons out of the app update group (#35081)	-
271	07db431207a4143c56f1e0a913181af693a0b6ac	commit	2026-07-28T16:25:04+05:30	34967	not-applicable	oss-paths-only	pending	pending	fix(nb-34837): scope KG identity SAME_AS matching by integration instance (#34967)	-
272	42f030117ac82a831381aa5c09e7cc0da418700f	commit	2026-07-28T16:31:32+05:30	-	not-applicable	oss-paths-only	pending	pending	fix: added keyboard nav for tours and 24 hr snooze	-
273	38b1297870c0baa89dd0bb1a4c6c61cef1e6ff82	commit	2026-07-28T16:32:02+05:30	35109	not-applicable	oss-paths-only	pending	pending	fix(nb-35108): persist workload criticality by converging the drifted unique index (#35109)	-
274	c399641057417c2b547ad00190149cd9d2e3e516	commit	2026-07-28T16:32:49+05:30	35100	not-applicable	oss-paths-only	pending	pending	feat(workflow): add centralized automation execution dashboard (#35100)	-
277	17a54d69a7744384cb2c17ded326a55a73cfa128	commit	2026-07-28T17:05:52+05:30	35101	not-applicable	oss-paths-only	pending	pending	chore(deps): bump the minor-and-patch group across 1 directory with 11 updates (#35101)	-
278	8597c5871152e19c33a76e4efb32754a80068638	commit	2026-07-28T17:06:13+05:30	35089	not-applicable	oss-paths-only	pending	pending	chore(deps): bump the minor-and-patch group across 1 directory with 16 updates (#35089)	-
279	04bdb500d71c7992ad4848e439668928890bccd0	commit	2026-07-28T17:11:49+05:30	35091	not-applicable	oss-paths-only	pending	pending	fix(nb-34880): exclude CONSUMER spans from trace type-classifier span-name fallback (#35091)	-
285	33798b23ca167fb83969fce29d4a6ccf4824d4ac	commit	2026-07-28T22:23:11+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(gateway): Sessions tab — per-conversation rollup with search + drill-in	-
286	6622bca34959c021298eb347992898d7a12ffcdf	commit	2026-07-28T20:05:32+05:30	-	not-applicable	touches-ee-path	pending	pending	feat(gateway): tenant admins can view any user's captured body (audited)	-
287	4a5ea9230dc93c242acf5794f7b47d893d5d276d	commit	2026-07-29T06:36:37+05:30	35126	not-applicable	oss-paths-only	pending	pending	fix: enhanced the ticket create and update event modals (#35126)	-
292	1b33f39003f8e24ea6add6a6031a3538b077bf13	commit	2026-07-29T10:23:39+05:30	35168	not-applicable	oss-paths-only	pending	pending	fix(nb-34874): resolve StatefulSet-ordinal pod names to owning workload (#35168)	-
294	2d621e05c8884c704fa202a3931ef765e9e68a84	commit	2026-07-29T11:05:33+05:30	-	not-applicable	oss-paths-only	pending	pending	Update run-migrations.sh	-
295	9334e6f9114f65a5f7c8f7485e12e6b3cee2e467	commit	2026-07-26T12:15:20Z	-	not-applicable	touches-ee-path	pending	pending	feat(llm-server): per-tenant egress-filter admin UI (mode + custom patterns)	-
299	d31ae7d38d17ea9230f0602c2ae6fcbe29d44d0a	commit	2026-07-29T14:41:19+05:30	34908	not-applicable	oss-paths-only	pending	pending	fix(nb-34880): stop trace-observed K8s nodes from becoming Service nodes (#34908)	-
302	96007a1ade8f0585697ef88f076729e3275e039c	commit	2026-07-29T09:45:41Z	-	not-applicable	oss-paths-only	pending	pending	fix(llm): parse @agent mentions with punctuation and repeats	-
323	f224f7662d1a0881da7112345146dd0821379dea	commit	2026-08-04T16:13:26+05:30	-	not-applicable	oss-paths-only	pending	pending	fix: boost the max old-space-size for ci of app	-
331	2531bc6ea5cacfa54151e7cb8cf192ea5b90cffb	commit	2026-08-06T15:32:37+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(llm): forward Nubi's resolved LLM config to code-analysis even when keyless	-
334	baa524daae52f9315933616e8b2d5844a53b8cd0	commit	2026-08-07T10:55:57+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(migrations): resolve atlas.sum conflict from the prod->test merge	-
342	573a4f2c35527f14ce7375ca1c914ab3c64a77e3	commit	2026-08-10T12:32:29+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(ui): clear the date picker on LLM Analyser Reset	-
362	1a1eab735f3ef25c91354d5cb92f0758fa288488	commit	2026-07-31T07:14:09+05:30	34619	not-applicable	oss-paths-only	pending	pending	fix(llm-server): stop logs agent grepping fetch_logs files that don't exist yet (#34619)	-
368	4c8f3d92eb682602c6e7891ced61549bef11b8cc	commit	2026-08-14T12:16:30+05:30	-	not-applicable	oss-paths-only	pending	pending	chore(llm-server): make lean the default orchestrator mode for k8s and aws	-
372	f7bc2c382a48c403ceb1c93729defa6013025669	commit	2026-08-11T16:46:43+05:30	36078	not-applicable	oss-paths-only	pending	pending	fix(llm): resource_search relevance filter keeps namespace/service/region-scoped results (#36078)	-
375	ed9ff4e4797a244a6b986dfdb2b43ebdce12d401	commit	2026-08-15T11:38:06+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(ui): hide Settings > Gateway tab when the gateway UI feature is disabled	-
380	b9e640231a39f626dccc48554f34b194d201cf20	commit	2026-08-13T18:06:03+05:30	-	not-applicable	oss-paths-only	pending	pending	feat(observability): add Elasticsearch/Kibana alerting webhook integration	-
381	a7aa237477b681ada495d8cca7333dd640b75996	commit	2026-08-16T11:50:20+05:30	36327	not-applicable	oss-paths-only	pending	pending	fix(nb-36240): resolve elasticsearch webhook subject from the container label (#36327)	-
389	483a443c94a3eb6ca9ce81565320f07f0d6ce60e	commit	2026-08-17T17:30:09+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(ui): gate LLM Analyser tab on a per-tenant feature flag instead of a deployment env var	-
394	c793467cc6698949ac4bd5074f563131aa5f1831	commit	2026-08-17T23:37:37+05:30	36411	not-applicable	oss-paths-only	pending	pending	Merge pull request #36411 from nudgebee/fix/log-fallback-classify	-
397	bee59daf1df7da2185092ca63eceece109eb02af	commit	2026-08-18T14:26:16+05:30	36473	not-applicable	oss-paths-only	pending	pending	Merge pull request #36473 from nudgebee/fix/es-log-index-fields-merge	-
400	0361a71ad8bfee8d6820a28675cf6cb52712223b	commit	2026-08-18T09:34:54+05:30	36447	not-applicable	oss-paths-only	pending	pending	fix(llm): use proactive skill loading guidance when no pre-step knowledge is retrieved (#36421) (#36447)	-
406	6c075f18d2f4d1086907fd5d6a1f8d8c4a1bdd68	commit	2026-08-19T18:16:14+05:30	36568	not-applicable	oss-paths-only	pending	pending	Merge pull request #36568 from nudgebee/fix/es-log-field-discovery	-
407	5fb41cb37dfd26eed8c49d4a2fc73ae263a75541	commit	2026-08-18T23:50:16+05:30	36516	not-applicable	oss-paths-only	pending	pending	Merge pull request #36516 from nudgebee/fix/slack-url-stripped-from-message-text	-
408	e8c993de8b4b57c27cc90b3b8418e73ce82cce22	commit	2026-08-19T20:00:50+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(llm): keep .keyword body candidates so multi-word log search still matches	-
409	47b9178478a3986034b5283d55e84600ca3e64ab	commit	2026-08-19T20:18:23+05:30	-	not-applicable	oss-paths-only	pending	pending	fix(llm): review follow-ups — msg body field, string fast path, stale comment	-
414	2c1f7f33f5fac3e1629664245c7f337c9265f1e3	commit	2026-08-20T00:00:05+05:30	36602	not-applicable	oss-paths-only	pending	pending	fix(llm): stabilize Claude log investigations (#36602)	-
417	382b6c634e7a800292de6a744c198f2e55f2096b	commit	2026-08-20T07:22:42+05:30	-	not-applicable	oss-paths-only	pending	pending	test(llm): adapt Claude backport tests to prod	-
420	c4dda3a3e798167a3b7c4e640f2ceec9db5cea75	commit	2026-08-04T18:49:51+05:30	-	not-applicable	touches-ee-path	pending	pending	fix(llm): keep inferred preferences visible and reversible after Keep	-
421	7166337f56d158d37d87e5c4a58872e8c062341e	commit	2026-08-05T11:11:24+05:30	-	not-applicable	touches-ee-path	pending	pending	fix(llm): dedup memory across all stores and derive RCA vote subjects from the answer	-
422	1d47223f5ebda5f326e32275d77747977948716d	commit	2026-08-20T10:41:45+05:30	-	not-applicable	oss-paths-only	pending	pending	chore(nb-35371): refresh atlas.sum for V845 on the prod migration set	-
